,Unnamed: 0,transcripts,confidence,location_extraction
23264,23264,power efficiency for a factory class,0.6765521764755249,A Street
23265,23265,he crossed over 28 yet that the station's Rising vehicle may be assigned a peer,0.7983878254890442,A Street
23267,23267,grass building,0.4431083798408508,Grass Court
23268,23268,but Daddy come back staying ready made contact with us and Via 1021 and then figured at Walmart he's en route there now to pick up his son and it isn't even called back to do on a head that way,0.886962890625,A Street
23271,23271,Perry call when you're ready,0.605331301689148,Perry Road
23272,23272,memory,0.7619881629943848,Memory Lane
23273,23273,some 23 to go area check Walmart for missing elderly and then 1021 relative,0.7971707582473755,"Some Way , Go Street"
23274,23274,Trevor,0.4620746374130249,Trevor Road
23275,23275,95 Nissan utility Donald Parton,0.762039065361023,Donald Drive
23276,23276,old horse under that 28 listen specific have a,0.7988536357879639,A Street
23277,23277,sharp and circle back,0.4259951412677765,"Sharp Road , Circle Lane"
23279,23279,because of their life and that is not 30 more minutes of data,0.7050000429153442,Data Way
23281,23281,authority to be medicated scriptures just no one,0.6316973567008972,"Authority Drive , No Way"
23284,23284,French tickler,0.7705532312393188,French Avenue
23287,23287,Jones first of Nancy every fairy project 55 years old,0.8103658556938171,"Jones Lane , Nancy Way"
23288,23288,making a set of,0.6569418907165527,A Street
23289,23289,Fortune,0.42831337451934814,Fortune Way
23290,23290,Cummings,0.5636720061302185,Cummings Road
23291,23291,Scott is the report a minute I crossed from the cast,0.7711108922958374,"Scott Drive , A Street"
23292,23292,Kristin kilo 48 Sterling,0.6998451352119446,"Kristin Court , Sterling Court"
23293,23293,Seminole Indian Springs TX 3054 administrative front door,0.7202857732772827,"Seminole Drive , Indian Drive , Indian Springs Road , Front Street"
23294,23294,portal Magic,0.4696474671363831,Portal Drive
23297,23297,Central RP family the way she's going to stand at the corner of 16th and tested in a vehicle,0.8222871422767639,"Central Street , Family Way , 16th Street , A Street"
23298,23298,Oroville filmmaking 21 week,0.6478729248046875,Oroville Avenue
23299,23299,Pleasant,0.5037851333618164,Pleasant Lane
23300,23300,Vision Delta s Communications function s,0.7367303371429443,Delta Court
23302,23302,Tara,0.36433205008506775,Tara Lane
23303,23303,Crawford,0.5544406771659851,Crawford Lane
23304,23304,Cardinal someone else is very self infantry 1946,0.74748694896698,"Cardinal Court , Self Lane"
23305,23305,business is down Staffing Border Station 62 tablets and updated maybe and a fork,0.7666615843772888,"Business Lane , A Street"
23306,23306,Pepe 78 3 1983 92,0.7370089292526245,Pepe Circle
23307,23307,Binet,0.5485784411430359,Binet Road
23308,23308,Oroville and 2163 surgery of course,0.7642242312431335,Oroville Avenue
23310,23310,F Unit C for disengage let them go if they need if they're going to create an issue let him go,0.8534966111183167,"F Street , C Street , Go Street , Go Street"
23311,23311,Janet I might not MediCal 350 ash tree and 530 Simone,0.7376101613044739,"Janet Lane , Ash Street"
23313,23313,Frances RP advice then pour in the RPM,0.7924439311027527,Frances Drive
23314,23314,Chico,0.3618784248828888,Chico Street
23317,23317,California Play Seven picture zero one five six five,0.5967992544174194,California Way
23318,23318,Hollis showing stuff in it and went Ultra PA with the service,0.695530116558075,"Hollis Lane , Service Street"
23319,23319,picnic table mountain and Nelson,0.719445526599884,"Picnic Lane , Nelson Lane"
23321,23321,Anna w5r before and rising star that has a DVD and being 450 with asthma,0.779445469379425,"Anna Court , Rising Star Court , A Street"
23323,23323,969 Central Park Lane in Paradise,0.6664764285087585,"Central Street , Central Park Drive , Lane Court , Paradise Avenue"
23324,23324,copper,0.5416719913482666,Copper Lane
23325,23325,Christopher committed to go first,0.8103830218315125,"Christopher Lane , Go Street"
23327,23327,258 go,0.7280313968658447,Go Street
23330,23330,River Watershed rule 41 is chicken,0.7463268041610718,River Avenue
23332,23332,three sevens,0.6181982159614563,Three Sevens Lane
23334,23334,company One Division to Butte Medics confirm residential structure fire called in by a neighbor threesome Helens Lane Cross of Eden Road please also responding we have 5150 contact with this subject PDFs are being,0.8936405777931213,"Butte Avenue , A Street , Neighbor Street , Lane Court , Eden Road , Eden Road"
23335,23335,rice is objects are you still in the area,0.7172525525093079,Rice Avenue
23338,23338,seven a new UN report about HMA and orange hoodie inside the lobby is doing that he's repeating deleted LPD arrives break,0.8267858624458313,"A Street , Orange Avenue"
23339,23339,I got the Bruce Lane Bruce road going that way but I'm talking about Sky way towards 99 between Bruce and no hurry,0.856711208820343,"Bruce Street , Bruce Lane , Bruce Street , Bruce Road , Bruce Street , No Way"
23341,23341,Falcon for me attentively showing 1098 Roberts home I'll be right back pain,0.5636516809463501,"Falcon Drive , Roberts Road"
23342,23342,what happened to your self-control toughest division Bravo officer see Mine Road for two thousand one of them's locked inside of a house the other ones outside,0.8796724081039429,"Self Lane , Bravo Way , A Street , House Avenue"
23344,23344,Temperance thank you,0.7683839797973633,Temperance Way
23345,23345,currently I'm at the four trees warming tax upon open for drugs,0.8270348310470581,Four Trees Road
23347,23347,mill first time is going to be George Hunter and about now,0.6964262127876282,"Mill Road , Hunter Lane"
23348,23348,for the holidays information there will be a civil,0.8139717578887941,A Street
23349,23349,Eddy,0.5900516510009766,Eddy Court
23350,23350,Harvey contact by 1021 viscosity or 1600,0.8540285229682922,Harvey Road
23351,23351,Circle,0.3688959777355194,Circle Lane
23352,23352,fir,0.5355152487754822,Fir Street
23353,23353,three particles that is a special sense,0.5007092356681824,A Street
23355,23355,Trevor devices complete engineer at 10:18 to survive,0.7700889706611633,Trevor Road
23357,23357,what is the best routes for folks to go to Neighborhood Church,0.8597149848937988,"Go Street , Church Street"
23358,23358,spicetree disappointment,0.5033019781112671,Spicetree Street
23359,23359,to be installed silver PT Cruiser on the connector Street between 8th and 9th alongside 99 on the east side blocking the road silver PT Cruiser,0.8860349059104919,"8th Avenue , 9th Street , East Street"
23361,23361,that's a sad from Ocean David David first of hours they'll be 326 of 83,0.7634467482566833,"A Street , Ocean Drive , David Court , David Court"
23362,23362,staff are going to stay back for priority please,0.6717219948768616,Staff Drive
23364,23364,magnify the emetics medical for an ill subject at 100 Sterling Oaks Drive,0.7799659967422485,"Sterling Court , Sterling Oaks Drive , Sterling Oaks Drive"
23366,23366,medic medic 41 verbena way Festival Express 21st,0.6682866811752319,"Verbena Lane , 21st Street"
23367,23367,service wizard 290 curse,0.7633246779441833,Service Street
23369,23369,Nord,0.5169720053672789,Nord Highway
23370,23370,fir,0.5133021473884583,Fir Street
23371,23371,Fogg Earth richer because,0.5023747682571411,Fogg Avenue
23372,23372,Palm is just us,0.5181025266647339,Palm Avenue
23373,23373,Clara 1607,0.4492080509662628,Clara Lane
23374,23374,Oriole fire resolved,0.7037640810012817,Oriole Court
23375,23375,Petra education coffees this just importing,0.6651379466056824,Petra Court
23376,23376,Frances rack up,0.5400934815406799,Frances Drive
23377,23377,Justa when I was at David Lee Cooper at a paradise Code 4,0.7692599892616272,"Justa Road , David Court , Lee Street , A Street , Paradise Avenue"
23380,23380,4th level 6,0.4986839890480042,4th Avenue
23383,23383,Solana stretch,0.7536561489105225,Solana Drive
23384,23384,Suffolk,0.5281434059143066,Suffolk Lane
23385,23385,lovely person elbows locked area,0.6340522766113281,Lovely Lane
23386,23386,Covey out of corners of station by kind of um circuit tester depart 1020,0.8258243799209595,Covey Court
23387,23387,Chico 40 job to afford in the iron,0.5933932662010193,Chico Street
23389,23389,par senior high school and then also VIP 49 and 64 10:19,0.7558053135871887,"High Street , School Street"
23391,23391,it was hard for her family she needs a hospital you want to take that we spoke to us even Albert so sad,0.8509265780448914,"Family Way , A Street"
23392,23392,Bob,0.3724719285964966,Bob Way
23393,23393,Fay,0.3829120695590973,Fay Way
23395,23395,single track was available,0.718836784362793,Single Lane
23396,23396, I just Auto spoke out for me sounds looks rotors have pretty good business there up until the very last year going up Highway 70 so with the way the wind blows just hopefully transition tomorrow because it was support that with rotors if it was some other today is to be able to better,0.8881863951683044,"Business Lane , Some Way"
23397,23397,table kitty cat,0.6511071920394897,Kitty Lane
23398,23398,Bennett there's intelligence is there a 737,0.716198205947876,"Bennett Road , A Street"
23399,23399,silver Premier show me right to that,0.7845231890678406,Premier Court
23404,23404,anytime we have a Larry in the lobby and ideas here that speak to you and you're aware,0.8377693891525269,A Street
23406,23406,Scout,0.3774080276489258,Scout Road
23407,23407,Jason structurally training X-Men,0.6323328614234924,Jason Court
23408,23408,therefore a trance,0.8078796863555908,A Street
23409,23409,s Park,0.7086450457572937,S Park Drive
23410,23410,Harvey Medics medical fresnel female 1980 Papi View Terrace Cross of Garden Valley terrorist hookah bar 1157,0.8188870549201965,"Harvey Road , View Lane , Terrace Lane , Garden Drive , Valley Court"
23412,23412,approximately six miles north of,0.7983294129371643,North Road
23416,23416,Warren 333 97 on Foothill taige,0.7725858688354492,"Warren Road , Foothill Road , Taige Street"
23417,23417,Hart,0.363567978143692,Hart Lane
23418,23418,Cottage,0.4253868162631989,Cottage Lane
23419,23419,Pratt for operate,0.5594733953475952,Pratt Avenue
23420,23420,advise it's got an 80 meters 80% there six six four five Grand Avenue is 60 degrees above average,0.8721001148223877,"Grand Court , Grand Avenue"
23422,23422,grass,0.37371984124183655,Grass Court
23423,23423,Piper,0.44809821248054493,Piper Avenue
23424,23424,tonight is the second you got to go to run off from here,0.7671324610710144,Go Street
23425,23425,Phyllis or something culture,0.5716679692268372,Phyllis Court
23430,23430,14:07 to a cliff like Wes Attwood the treasure,0.6563040614128113,"A Street , Cliff Drive"
23432,23432,Chico the 48 states with it 22,0.6566064953804016,Chico Street
23435,23435,especially Country Gentleman,0.6681006550788879,Country Drive
23437,23437,business male subject on bicycle this but to leave some stuff,0.8349381685256958,"Business Lane , Some Way"
23438,23438,French drains medications just a message that they just need to reach you on a different tones,0.8377424478530884,"French Avenue , A Street , A Street"
23439,23439,purple came under very strict first English by the responsible party became unstable,0.7225366234779358,English Lane
23440,23440, 4th grade Troy I always press after win after the vehicle on the roadway,0.775396466255188,"4th Avenue , Troy Way"
23444,23444,staff,0.4789265096187592,Staff Drive
23449,23449,nice to meet you Perkins my sister,0.6747490763664246,"Nice Place , Perkins Avenue , My Way"
23452,23452,Frazier brother,0.6879366040229797,Frazier Lane
23453,23453,Saint Louis,0.403777539730072,Louis Lane
23454,23454,Grant 11th training for every young man,0.7516712546348572,"Grant Avenue , 11th Street , Young Avenue"
23456,23456,young for one for Norwich Circle,0.7377505302429199,"Young Avenue , Norwich Circle , Norwich Circle"
23458,23458,dog to pick up to a Donald Scott the bend,0.8420332074165344,"A Street , Donald Drive , Scott Drive , Bend Lane"
23459,23459,north entrance of the Springfield at the employee about their my cubby,0.8181726336479187,"North Road , Springfield Drive , My Way"
23460,23460,Johnny 71 sell for sure,0.6605880856513977,Johnny Lane
23462,23462,average temperature compute the forces so go on romantic,0.8147313594818115,Go Street
23465,23465,Watts dentist,0.6206273436546326,Watts Road
23467,23467,Scotty,0.3804415762424469,Scotty Lane
23468,23468,"10,000 feet inch and a half with Geese 5,000 feet 1 inch with nozzle 20 inch and a half to an inch and a half gated wise 25 gallons of foam to Portable tanks and a trash pump",0.8740223050117493,"A Street , A Street , A Street , A Street"
23469,23469,Waterford of 31 percent with you,0.6598408222198486,Waterford Drive
23470,23470,Betty Ford,0.5210055112838745,"Betty Lane , Ford Avenue"
23472,23472,v-7 1088 reporting,0.8125046491622925,V-7 Road
23473,23473,Victor,0.4201472997665405,Victor Drive
23475,23475,bar is running clear current override prettiest to Catherine Smith on such a Romanian to go and involve fire has requested future blade,0.7915036678314209,"Catherine Court , Smith Avenue , A Street , Go Street"
23476,23476,Oriole engine 1760 in route Home Depot in Oroville for a semester personal thoughts,0.8342424035072327,"Oriole Court , Depot Lane , Oroville Avenue , A Street"
23479,23479,21:15 company 68 Max medical bills pcsos post office five Whispering Chapel Lane or was the highway that is 15,0.8342881798744202,"Post Lane , Whispering Chapel Lane , Whispering Chapel Lane"
23483,23483,Patterson energy can extract Piana outside sister,0.7912310957908629,Patterson Lane
